ID,IS_HCP,TAXONOMY
140366,0.0,2084N0400X
140367,0.0,2084P0800X
140368,0.0,2084N0400X
140369,0.0,207Q00000X
140370,1.0,207L00000X
140371,1.0,2084N0400X
140372,0.0,2084N0400X
140373,0.0,2084P0800X
140374,0.0,2084P0800X
140375,0.0,2084P0800X
140376,1.0,2084N0400X
140377,1.0,2084N0400X
140378,0.0,2084P0800X
140379,0.0,2084N0400X
140380,0.0,2084P0800X
140381,0.0,2084N0400X
140382,0.0,2084N0400X
140383,0.0,2084P0800X
140384,0.0,2084N0400X
140385,0.0,2084N0400X
140386,0.0,2084P0800X
140387,0.0,2084N0400X
140388,0.0,2084N0400X
140389,1.0,2084P0800X
140390,0.0,2084P0800X
140391,0.0,2084P0800X
140392,0.0,2084P0800X
140393,0.0,207R00000X
140394,0.0,207Q00000X
140395,1.0,2084P0800X
140396,1.0,2084N0400X
140397,0.0,2084P0800X
140398,1.0,2084P0800X
140399,1.0,2084P0800X
140400,0.0,2084P0800X
140401,0.0,2084P0800X
140402,1.0,2084P0800X
140403,1.0,2084P0800X
140404,0.0,2084P0800X
140405,0.0,2084P0800X
140406,0.0,2084P0800X
140407,0.0,2084P0800X
140408,0.0,2084P0800X
140409,0.0,207Q00000X
140410,0.0,2084P0800X
140411,0.0,207Q00000X
140412,0.0,2084P0800X
140413,0.0,2084P0800X
140414,0.0,2084P0800X
140415,1.0,2084P0800X
140416,0.0,2084P0800X
140417,0.0,2084P0800X
140418,0.0,2084P0800X
140419,0.0,2084P0800X
140420,0.0,2084N0400X
140421,0.0,2084N0400X
140422,1.0,2084P0800X
140423,0.0,2084P0800X
140424,0.0,2084N0400X
140425,0.0,2084N0400X
140426,0.0,2084P0800X
140427,1.0,2084P0800X
140428,1.0,207Q00000X
140429,1.0,2084P0800X
140430,1.0,2085R0001X
140431,0.0,2084P0800X
140432,0.0,2084N0400X
140433,1.0,2084N0400X
140434,0.0,2084N0400X
140435,0.0,2084P0800X
140436,0.0,2084P0800X
140437,0.0,2084N0400X
140438,0.0,207Q00000X
140439,0.0,2084P0800X
140440,1.0,2084N0400X
140441,0.0,2084P0800X
140442,0.0,2084N0400X
140443,0.0,207R00000X
140444,0.0,2084P0800X
140445,0.0,2084N0400X
140446,1.0,2084P0800X
140447,1.0,207RG0100X
140448,0.0,207R00000X
140449,1.0,2084N0400X
140450,0.0,2084P0800X
140451,0.0,2084N0400X
140452,0.0,2084N0400X
140453,0.0,2084P0800X
140454,0.0,2084P0800X
140455,1.0,2084P0800X
140456,1.0,2084P0800X
140457,0.0,2084P0800X
140458,1.0,207RG0100X
140459,1.0,2084N0400X
140460,0.0,2084P0800X
140461,1.0,2084P0800X
140462,0.0,2084P0800X
140463,0.0,207Q00000X
140464,1.0,2084P0800X
140465,0.0,2084N0400X
140466,0.0,2084P0800X
140467,0.0,2084P0800X
140468,1.0,207RG0100X
140469,1.0,2084P0800X
140470,0.0,2084P0800X
140471,0.0,2084N0400X
140472,1.0,2084N0400X
140473,1.0,2084P0800X
140474,1.0,2084N0400X
140475,0.0,2084P0800X
140476,0.0,2084P0800X
140477,1.0,2084N0400X
140478,0.0,2084P0800X
140479,1.0,2084N0400X
140480,1.0,2084N0400X
140481,1.0,2084P0800X
140482,0.0,2084P0800X
140483,0.0,2084N0400X
140484,0.0,174400000X
140485,1.0,2085R0001X
140486,0.0,2084N0400X
140487,0.0,2084P0800X
140488,0.0,2084P0800X
140489,0.0,2084N0400X
140490,1.0,2084P0800X
140491,0.0,2084P0800X
140492,1.0,2084N0400X
140493,1.0,2084P0800X
140494,0.0,2084P0800X
140495,0.0,2084P0800X
140496,0.0,207Q00000X
140497,0.0,2084P0800X
140498,0.0,2084N0400X
140499,0.0,2084P0800X
140500,1.0,2084N0400X
140501,1.0,2084P0800X
140502,0.0,2084P0800X
140503,0.0,2084P0800X
140504,0.0,2084P0800X
140505,0.0,2084P0800X
140506,1.0,2084P0800X
140507,1.0,2084P0804X
140508,0.0,2084N0400X
140509,0.0,2084N0400X
140510,0.0,2084N0400X
140511,0.0,2084P0800X
140512,0.0,2084P0800X
140513,1.0,2084P0800X
140514,0.0,2084N0400X
140515,1.0,2084P0800X
140516,1.0,207N00000X
140517,0.0,2084P0800X
140518,0.0,2084P0800X
140519,0.0,2084P0800X
140520,1.0,2084N0400X
140521,1.0,207N00000X
140522,1.0,2084P0800X
140523,0.0,2084P0800X
140524,0.0,2084P0800X
140525,1.0,2084P0800X
140526,0.0,2084N0400X
140527,0.0,2084P0800X
140528,0.0,2084P0800X
140529,1.0,2084P0800X
140530,1.0,2084N0400X
140531,0.0,207Q00000X
140532,0.0,2084P0800X
140533,0.0,2084P0800X
140534,0.0,207Q00000X
140535,1.0,2084N0400X
140536,1.0,2084A2900X
140537,1.0,2084N0400X
140538,0.0,2084P0800X
140539,0.0,2084P0800X
140540,1.0,2084P0800X
140541,0.0,2084N0400X
140542,0.0,2084N0400X
140543,0.0,2084N0400X
140544,0.0,2084P0800X
140545,0.0,2084P0800X
140546,0.0,2084P0800X
140547,1.0,2084N0400X
140548,0.0,207R00000X
140549,0.0,2084P0800X
140550,1.0,2084P0800X
140551,1.0,2084P0800X
140552,1.0,2084P0800X
140553,1.0,2084P0800X
140554,0.0,2084P0800X
140555,1.0,2084N0400X
140556,1.0,103TC0700X
140557,0.0,2084N0400X
140558,0.0,2084P0800X
140559,0.0,2084P0800X
140560,1.0,2084N0400X
140561,0.0,2084P0800X
140562,1.0,207P00000X
140563,0.0,2084P0800X
140564,0.0,2084P0800X
140565,1.0,2084P0800X
140566,1.0,2084P0800X
140567,1.0,2084P0800X
140568,0.0,2084P0800X
140569,0.0,2084P0800X
140570,0.0,207R00000X
140571,1.0,2084P0800X
140572,0.0,2084P0800X
140573,1.0,2084P0800X
140574,1.0,2084P0800X
140575,0.0,2084P0800X
140576,0.0,2084P0800X
140577,0.0,2084P0800X
140578,0.0,2084P0800X
140579,0.0,2084P0800X
140580,1.0,2084N0400X
140581,0.0,207Q00000X
140582,0.0,2084P0800X
140583,1.0,207R00000X
140584,0.0,2084P0800X
140585,0.0,2084N0400X
140586,0.0,2084P0800X
140587,0.0,2084P0800X
140588,0.0,2084P0800X
140589,0.0,2084N0400X
140590,0.0,2084P0800X
140591,0.0,2084N0400X
140592,0.0,2084P0800X
140593,0.0,2084P0800X
140594,1.0,2084N0400X
140595,0.0,2084P0800X
140596,0.0,2084P0800X
140597,0.0,2084P0800X
140598,0.0,2084P0800X
140599,0.0,2084N0400X
140600,0.0,2084P0800X
140601,0.0,207Q00000X
140602,0.0,2084P0800X
140603,1.0,2084N0400X
140604,0.0,2084P0800X
140605,1.0,2084N0400X
140606,1.0,2084P0800X
140607,1.0,2084P0800X
140608,1.0,207Q00000X
140609,0.0,2084P0800X
140610,0.0,2084N0400X
140611,0.0,207Q00000X
140612,1.0,207P00000X
140613,0.0,2084N0400X
140614,1.0,207RG0100X
140615,0.0,207R00000X
140616,1.0,207RG0100X
140617,0.0,2084N0400X
140618,1.0,2084P0800X
140619,0.0,207Q00000X
140620,0.0,2084N0400X
140621,0.0,2084P0800X
140622,1.0,2084P0800X
140623,0.0,2084N0400X
140624,0.0,2084P0800X
140625,1.0,2084P0800X
140626,0.0,2084P0800X
140627,0.0,2084P0800X
140628,0.0,2084P0800X
140629,0.0,2084P0800X
140630,0.0,2084N0400X
140631,0.0,207Q00000X
140632,0.0,2084N0400X
140633,0.0,2084P0800X
140634,1.0,2084N0400X
140635,0.0,2084N0400X
140636,0.0,2084N0400X
140637,0.0,2084N0400X
140638,0.0,2084P0800X
140639,0.0,2084N0400X
140640,1.0,2084N0400X
140641,0.0,2084P0800X
140642,0.0,2084P0800X
140643,0.0,2084P0800X
140644,0.0,2084N0400X
140645,0.0,2084P0800X
140646,0.0,2084P0800X
140647,0.0,2084P0800X
140648,0.0,2084N0400X
140649,1.0,2084N0400X
140650,1.0,2084N0400X
140651,0.0,2084P0800X
140652,0.0,2084P0800X
140653,1.0,2084P0800X
140654,0.0,2084P0800X
140655,0.0,2084P0800X
140656,0.0,2084N0400X
140657,1.0,390200000X
140658,0.0,2084N0400X
140659,0.0,2084P0800X
140660,1.0,2084P0800X
140661,0.0,2084P0800X
140662,0.0,2084N0400X
140663,0.0,2084P0800X
140664,0.0,2084P0800X
140665,1.0,2085R0001X
140666,0.0,2084P0800X
140667,0.0,2084P0800X
140668,0.0,2084P0800X
140669,0.0,207VX0201X
140670,1.0,2084P0800X
140671,0.0,2084P0800X
140672,1.0,2084N0400X
140673,1.0,2084P0800X
140674,0.0,2084P0800X
140675,0.0,2084P0800X
140676,0.0,2084N0400X
140677,1.0,2084P0800X
140678,0.0,2084N0400X
140679,0.0,2084P0800X
140680,1.0,2084N0400X
140681,1.0,2084N0400X
140682,0.0,2084N0400X
140683,0.0,207Q00000X
140684,1.0,2084N0400X
140685,1.0,2084N0400X
140686,0.0,2084P0800X
140687,0.0,2084P0800X
140688,0.0,2084N0400X
140689,1.0,2084N0400X
140690,0.0,2084N0400X
140691,1.0,2084P0800X
140692,0.0,2084P0800X
140693,0.0,2084P0800X
140694,0.0,2084P0800X
140695,1.0,2084P0800X
140696,0.0,207VX0201X
140697,0.0,2084P0800X
140698,0.0,2084P0800X
140699,1.0,2084N0400X
140700,1.0,2084N0400X
140701,0.0,2084N0400X
140702,0.0,207Q00000X
140703,0.0,2084P0800X
140704,1.0,2084P0800X
140705,0.0,2084N0400X
140706,1.0,2084P0800X
140707,0.0,2084N0400X
140708,1.0,207R00000X
140709,0.0,2084N0400X
140710,0.0,2084N0400X
140711,0.0,2084N0400X
140712,0.0,207Q00000X
140713,0.0,2084N0400X
140714,0.0,2084P0800X
140715,1.0,2084N0400X
140716,1.0,207Q00000X
140717,0.0,2084P0800X
140718,0.0,2084P0800X
140719,1.0,2084P0800X
140720,1.0,207R00000X
140721,0.0,2084N0400X
140722,0.0,2084P0800X
140723,0.0,2084P0800X
140724,1.0,207RG0100X
140725,0.0,2084P0800X
140726,1.0,207R00000X
140727,1.0,207RG0100X
140728,0.0,2084N0400X
140729,0.0,207Q00000X
140730,0.0,2084P0800X
140731,0.0,2084P0800X
140732,0.0,207R00000X
140733,1.0,2084P0800X
140734,0.0,2084P0800X
140735,0.0,2084P0800X
140736,1.0,2084P0800X
140737,1.0,2084N0400X
140738,0.0,2084N0400X
140739,0.0,2084P0800X
140740,0.0,2084P0800X
140741,0.0,2084P0800X
140742,0.0,2084P0800X
140743,0.0,2084P0800X
140744,0.0,207Q00000X
140745,0.0,2084P0800X
140746,0.0,2084P0800X
140747,0.0,2084P0800X
140748,0.0,2084P0800X
140749,1.0,207R00000X
140750,0.0,2084P0800X
140751,0.0,2084P0800X
140752,0.0,207RH0000X
140753,1.0,2084N0400X
140754,0.0,2084P0800X
140755,1.0,2084P0800X
140756,0.0,2084P0800X
140757,1.0,2084N0400X
140758,0.0,2084P0800X
140759,1.0,207R00000X
140760,0.0,2084N0400X
140761,1.0,2084N0400X
140762,0.0,2084P0800X
140763,0.0,2084P0800X
140764,1.0,2084N0400X
140765,0.0,2084P0800X
140766,0.0,2084P0800X
140767,1.0,363LP0808X
140768,0.0,2084N0400X
140769,0.0,2084P0800X
140770,0.0,2084P0800X
140771,0.0,2084P0800X
140772,0.0,2084N0400X
140773,0.0,2084N0400X
140774,1.0,2084P0800X
140775,0.0,2084N0400X
140776,0.0,207Q00000X
140777,1.0,2084N0400X
140778,0.0,2084N0400X
140779,1.0,2084P0800X
140780,1.0,207RG0100X
140781,1.0,2084N0400X
140782,1.0,2084N0400X
140783,0.0,207R00000X
140784,1.0,2084P0800X
140785,1.0,2084P0800X
140786,1.0,2084P0800X
140787,0.0,2084P0800X
140788,0.0,2084P0800X
140789,1.0,2084P0800X
140790,0.0,2084P0800X
140791,0.0,2084N0400X
140792,0.0,2084P0800X
140793,0.0,2084P0800X
140794,0.0,207Q00000X
140795,0.0,363LA2100X
140796,1.0,2084N0400X
140797,0.0,2084P0800X
140798,0.0,2084P0800X
140799,0.0,2084N0400X
140800,0.0,2084N0400X
140801,0.0,2084N0400X
140802,0.0,2084N0400X
140803,0.0,2084P0800X
140804,1.0,2084P0800X
140805,0.0,2084P0800X
140806,0.0,2084P0800X
140807,1.0,2084P0800X
140808,0.0,207Q00000X
140809,1.0,2084P0800X
140810,1.0,207RG0100X
140811,1.0,2084N0400X
140812,0.0,2084P0800X
140813,1.0,2084P0800X
140814,1.0,2084N0400X
140815,0.0,2084P0800X
140816,1.0,2084P0800X
140817,0.0,2084P0800X
140818,0.0,2084N0400X
140819,1.0,2084N0400X
140820,0.0,2084N0400X
140821,1.0,2084N0400X
140822,0.0,2084P0800X
140823,0.0,2084P0800X
140824,1.0,2084N0400X
140825,0.0,207Q00000X
140826,0.0,2084P0800X
140827,0.0,363LA2100X
140828,0.0,2084N0400X
140829,0.0,2084P0800X
140830,1.0,2084N0400X
140831,0.0,2084P0800X
140832,0.0,2084P0800X
140833,0.0,2084N0400X
140834,0.0,207R00000X
140835,1.0,2085R0001X
140836,1.0,207R00000X
140837,1.0,2084P0800X
140838,1.0,2084N0400X
140839,0.0,363A00000X
140840,0.0,2084P0800X
140841,1.0,2084P0800X
140842,0.0,390200000X
140843,0.0,2084P0800X
140844,1.0,208000000X
140845,0.0,2084P0800X
140846,0.0,207R00000X
140847,0.0,2084N0400X
140848,1.0,2084P0800X
140849,1.0,2084P0800X
140850,0.0,2084N0400X
140851,0.0,2084P0800X
140852,1.0,2084P0800X
140853,0.0,2084P0800X
140854,0.0,2084P0800X
140855,0.0,207Q00000X
140856,1.0,2084P0800X
140857,0.0,2084P0800X
140858,1.0,2084P0800X
140859,0.0,2084N0400X
140860,0.0,2084P0800X
140861,0.0,2084P0800X
140862,0.0,2084P0800X
140863,0.0,2084P0800X
140864,1.0,2080A0000X
140865,1.0,2084P0800X
140866,1.0,208000000X
140867,1.0,2084N0400X
140868,0.0,2084P0800X
140869,1.0,2084P0800X
140870,1.0,2084P0800X
140871,0.0,207Q00000X
140872,0.0,2084P0800X
140873,0.0,2084P0800X
140874,0.0,2084P0800X
140875,0.0,2084P0800X
140876,0.0,2084P0800X
140877,0.0,2084P0800X
140878,1.0,2084P0800X
140879,0.0,2084N0400X
140880,0.0,2084P0800X
140881,0.0,2084P0800X
140882,1.0,2084N0400X
140883,1.0,207RG0100X
140884,0.0,2084P0800X
140885,1.0,2084P0800X
140886,0.0,2084P0800X
140887,0.0,2084P0800X
140888,0.0,2084P0800X
140889,1.0,207RG0100X
140890,1.0,2084P0800X
140891,0.0,2084P0800X
140892,1.0,207RG0100X
140893,0.0,2084P0800X
140894,0.0,2084P0800X
140895,0.0,2084P0800X
140896,1.0,2084N0400X
140897,1.0,2084P0800X
140898,0.0,2084P0800X
140899,0.0,207Q00000X
140900,0.0,207Q00000X
140901,0.0,2084N0400X
140902,0.0,207Q00000X
140903,1.0,207RG0100X
140904,0.0,2084P0800X
140905,0.0,2084N0400X
140906,0.0,2084P0800X
140907,0.0,2084N0400X
140908,0.0,2084P0800X
140909,0.0,2084P0800X
140910,0.0,2084N0400X
140911,0.0,2084P0800X
140912,0.0,2084P0800X
140913,0.0,207R00000X
140914,1.0,2084P0800X
140915,1.0,2084P0800X
140916,1.0,2084P0800X
140917,0.0,2084N0400X
140918,0.0,2084P0800X
140919,0.0,2084P0800X
140920,1.0,2084N0400X
140921,1.0,2084P0804X
140922,0.0,2084N0400X
140923,0.0,207Q00000X
140924,0.0,2084N0400X
140925,1.0,2084N0400X
140926,0.0,2084P0800X
140927,0.0,2084P0800X
140928,0.0,2084P0800X
140929,0.0,2084P0800X
140930,0.0,2084P0800X
140931,0.0,2084P0800X
140932,0.0,2084P0800X
140933,0.0,2084P0800X
140934,0.0,207Q00000X
140935,1.0,207Q00000X
140936,0.0,2084N0400X
140937,1.0,2084P0800X
140938,0.0,2084P0800X
140939,0.0,2084N0400X
140940,0.0,207Q00000X
140941,0.0,2084P0800X
140942,0.0,2084P0800X
140943,1.0,207Q00000X
140944,0.0,2084P0800X
140945,0.0,2084P0800X
140946,0.0,2084P0800X
140947,0.0,2084P0800X
140948,1.0,2084P0800X
140949,0.0,2084N0400X
140950,0.0,2084P0800X
140951,1.0,2084N0400X
140952,1.0,2084N0400X
140953,0.0,2084P0800X
140954,0.0,207Q00000X
140955,1.0,207Q00000X
140956,0.0,207R00000X
140957,0.0,2084P0800X
140958,0.0,2084P0800X
140959,0.0,2084P0800X
140960,1.0,2084P0800X
140961,0.0,2084P0800X
140962,0.0,2084N0400X
140963,0.0,2084N0400X
140964,0.0,207Q00000X
140965,0.0,2084N0400X
140966,0.0,2084N0400X
140967,0.0,2084P0800X
140968,1.0,2085R0001X
140969,1.0,2084N0400X
140970,0.0,2084P0800X
140971,1.0,207Q00000X
140972,0.0,2084P0800X
140973,0.0,2084P0800X
140974,0.0,2084N0400X
140975,0.0,2084P0800X
140976,0.0,207Q00000X
140977,0.0,2084P0800X
140978,1.0,2084N0400X
140979,0.0,2084P0800X
140980,1.0,2084P0800X
140981,0.0,2084P0800X
140982,0.0,2084N0400X
140983,0.0,2084P0800X
140984,0.0,2084P0800X
140985,0.0,2084N0400X
140986,0.0,2084P0800X
140987,0.0,2084P0800X
140988,1.0,2084N0400X
140989,0.0,2084P0800X
140990,0.0,2084P0800X
140991,0.0,2084P0800X
140992,1.0,2084P0800X
140993,1.0,2084N0400X
140994,1.0,2084P0800X
140995,0.0,2084P0800X
140996,1.0,2084P0800X
140997,0.0,2084P0800X
140998,0.0,2084N0400X
140999,0.0,2084N0400X
141000,1.0,2084N0400X
141001,1.0,2084N0400X
141002,0.0,2084P0800X
141003,0.0,2084P0800X
141004,1.0,2084P0800X
141005,1.0,2084N0400X
141006,1.0,2084P0800X
141007,1.0,2084N0400X
141008,1.0,207N00000X
141009,0.0,2084P0800X
141010,1.0,2084N0400X
141011,0.0,207R00000X
141012,0.0,2084P0800X
141013,0.0,2084P0800X
141014,1.0,2084N0400X
141015,1.0,2084P0800X
141016,0.0,2084P0800X
141017,1.0,2084P0800X
141018,1.0,2084N0400X
141019,0.0,2084N0400X
141020,0.0,2084P0800X
141021,0.0,207Q00000X
141022,1.0,2084N0008X
141023,0.0,2084N0400X
141024,0.0,2084P0800X
141025,0.0,2084N0400X
141026,0.0,2084N0400X
141027,0.0,2084P0800X
141028,0.0,2084N0400X
141029,1.0,207RG0100X
141030,0.0,2084P0800X
141031,0.0,2084P0800X
141032,0.0,2084P0800X
141033,0.0,2084P0800X
141034,1.0,2084P0800X
141035,0.0,207Q00000X
141036,0.0,2084P0800X
141037,0.0,2084P0800X
141038,0.0,2084P0800X
141039,0.0,2084P0800X
141040,0.0,2084P0800X
141041,0.0,207Q00000X
141042,1.0,2084P0800X
141043,0.0,2084P0800X
141044,0.0,2084N0400X
141045,0.0,2084P0800X
141046,0.0,2084P0800X
141047,1.0,2084P0800X
141048,0.0,2084P0800X
141049,0.0,2084P0800X
141050,0.0,207Q00000X
141051,1.0,2084N0400X
141052,0.0,2084P0800X
141053,0.0,2084N0400X
141054,0.0,2084N0400X
141055,1.0,2085R0001X
141056,0.0,2084P0800X
141057,0.0,2084P0800X
141058,0.0,2084P0800X
141059,0.0,2084P0800X
141060,0.0,207Q00000X
141061,0.0,2084P0800X
141062,0.0,2084P0800X
141063,0.0,2084P0800X
141064,0.0,2084P0800X
141065,0.0,2084N0400X
141066,0.0,2084N0400X
141067,0.0,207Q00000X
141068,1.0,2084P0800X
141069,0.0,2084P0800X
141070,0.0,2084P0800X
141071,1.0,2084P0800X
141072,1.0,2084N0400X
141073,0.0,207R00000X
141074,1.0,2084P0800X
141075,0.0,2084N0400X
141076,0.0,2084P0800X
141077,0.0,2084P0800X
141078,1.0,2084P0800X
141079,0.0,2084P0800X
141080,0.0,2084P0800X
141081,0.0,2084P0800X
141082,0.0,207R00000X
141083,0.0,2084P0800X
141084,0.0,2084P0800X
141085,0.0,2084P0800X
141086,1.0,2081S0010X
141087,1.0,2084P0800X
141088,1.0,2084P0800X
141089,0.0,2084P0800X
141090,1.0,2084P0800X
141091,0.0,2084N0400X
141092,0.0,2084P0800X
141093,0.0,2084P0800X
141094,0.0,2084P0800X
141095,0.0,2084N0400X
141096,0.0,2084N0400X
141097,0.0,2084P0800X
141098,0.0,2084P0800X
141099,0.0,2084P0800X
141100,0.0,2084P0800X
141101,0.0,2084P0800X
141102,0.0,2084P0800X
141103,0.0,2084N0400X
141104,1.0,2084P0800X
141105,0.0,2084P0800X
141106,0.0,2084N0400X
141107,0.0,207RP1001X
141108,1.0,2084N0400X
141109,0.0,2084P0800X
141110,0.0,2084P0800X
141111,0.0,2084P0800X
141112,0.0,2084N0400X
141113,0.0,2084P0800X
141114,0.0,2084P0800X
141115,0.0,2084N0400X
141116,1.0,2084N0400X
141117,0.0,2084N0400X
141118,0.0,2084N0400X
141119,1.0,2084P0800X
141120,0.0,207Q00000X
141121,0.0,2084N0400X
141122,0.0,2084P0800X
141123,1.0,2084N0400X
141124,0.0,2084P0800X
141125,0.0,2084P0800X
141126,0.0,2084N0400X
141127,0.0,390200000X
141128,0.0,2084P0800X
141129,0.0,2084P0800X
141130,1.0,2084P0805X
141131,0.0,207T00000X
141132,0.0,207R00000X
141133,1.0,2084N0400X
141134,0.0,2084N0400X
141135,1.0,207R00000X
141136,0.0,2084P0800X
141137,1.0,2084N0400X
141138,0.0,2084P0800X
141139,0.0,2084P0800X
141140,0.0,2084P0800X
141141,0.0,2084N0400X
141142,1.0,2084P0800X
141143,0.0,2084P0800X
141144,1.0,2084P0800X
141145,1.0,2084P0800X
141146,0.0,2084N0400X
141147,1.0,2084P0800X
141148,1.0,207Q00000X
141149,0.0,2084N0400X
141150,0.0,2084P0800X
141151,0.0,2084P0800X
141152,0.0,2084N0400X
141153,0.0,2084P0800X
141154,1.0,2084N0400X
141155,0.0,2084P0800X
141156,1.0,2084N0400X
141157,0.0,2084P0800X
141158,0.0,2084N0400X
141159,0.0,2084P0800X
141160,0.0,2084P0800X
141161,0.0,2084P0800X
141162,0.0,2084P0800X
141163,0.0,2084P0800X
141164,0.0,2084P0800X
141165,0.0,207Q00000X
141166,1.0,2084P0800X
141167,0.0,2084P0800X
141168,0.0,2084P0800X
141169,1.0,2084P0800X
141170,0.0,2084P0800X
141171,0.0,2084P0800X
141172,0.0,2084P0800X
141173,1.0,2084N0400X
141174,0.0,2084N0400X
141175,0.0,2084N0400X
141176,1.0,2084N0400X
141177,0.0,2084N0400X
141178,1.0,2084P0800X
141179,0.0,2084P0800X
141180,0.0,2084P0800X
141181,0.0,207R00000X
141182,0.0,2084P0800X
141183,0.0,2084N0400X
141184,0.0,2084P0800X
141185,0.0,2084N0400X
141186,0.0,207Q00000X
141187,1.0,2084P0800X
141188,0.0,2084P0800X
141189,1.0,2084P0800X
141190,0.0,2084P0800X
141191,0.0,2084P0800X
141192,0.0,2084P0800X
141193,1.0,2084P0800X
141194,0.0,207Q00000X
141195,1.0,208000000X
141196,0.0,2084P0800X
141197,1.0,2084P0800X
141198,1.0,208000000X
141199,0.0,2084N0400X
141200,0.0,2084P0800X
141201,0.0,2084P0800X
141202,0.0,2084P0800X
141203,0.0,2084P0800X
141204,0.0,2084N0400X
141205,0.0,2084P0800X
141206,1.0,2084P0800X
141207,0.0,207Q00000X
141208,0.0,207Q00000X
141209,0.0,2084P0800X
141210,0.0,2084P0800X
141211,0.0,2084N0400X
141212,1.0,2084P0800X
141213,0.0,2084P0800X
141214,1.0,2084P0800X
141215,0.0,2084N0400X
141216,0.0,2084P0800X
141217,1.0,2084P0800X
141218,0.0,2084P0800X
141219,0.0,2084P0800X
141220,0.0,2084P0800X
141221,0.0,2084N0400X
141222,0.0,2084N0400X
141223,0.0,2084P0800X
141224,0.0,2084P0800X
141225,1.0,2084N0400X
141226,0.0,2084P0800X
141227,1.0,2084P0800X
141228,0.0,2084P0800X
141229,1.0,207RG0100X
141230,0.0,2084N0400X
141231,0.0,2084P0800X
141232,0.0,207Q00000X
141233,0.0,2084N0400X
141234,0.0,2084N0400X
141235,1.0,2084P0800X
141236,0.0,2084P0800X
141237,0.0,207Q00000X
141238,0.0,2084N0400X
141239,0.0,2084P0800X
141240,1.0,2084P0800X
141241,0.0,2084P0800X
141242,0.0,2084N0400X
141243,0.0,2084P0800X
141244,1.0,2084P0800X
141245,0.0,2084P0800X
141246,0.0,2084P0800X
141247,0.0,2084P0800X
141248,0.0,2084N0400X
141249,1.0,2084N0400X
141250,0.0,2084P0800X
141251,0.0,2084N0400X
141252,0.0,2084N0400X
141253,0.0,2084P0800X
141254,0.0,2084N0400X
141255,1.0,2084P0800X
141256,1.0,207R00000X
141257,0.0,2084P0800X
141258,1.0,2084N0400X
141259,0.0,2084N0400X
141260,1.0,2084P0800X
141261,0.0,2084P0800X
141262,0.0,2084P0800X
141263,0.0,2084P0800X
141264,0.0,2084N0400X
141265,1.0,2084P0800X
141266,0.0,2084P0800X
141267,0.0,2084P0800X
141268,1.0,2084N0400X
141269,0.0,2084N0400X
141270,0.0,2084P0800X
141271,0.0,2084P0800X
141272,0.0,2084N0400X
141273,0.0,2084N0400X
141274,0.0,207Q00000X
141275,0.0,2084P0800X
141276,0.0,2084P0800X
141277,0.0,2084P0800X
141278,1.0,2084P0800X
141279,0.0,2084P0800X
141280,1.0,2084N0400X
141281,0.0,2084N0400X
141282,1.0,2084P0800X
141283,1.0,2084P0800X
141284,1.0,207N00000X
141285,1.0,2084P0800X
141286,0.0,2084P0800X
141287,0.0,2084N0400X
141288,1.0,2084P0800X
141289,0.0,2084P0800X
141290,0.0,207Q00000X
141291,0.0,2084N0400X
141292,0.0,2084N0400X
141293,0.0,2084P0800X
141294,0.0,2084N0400X
141295,0.0,2084P0800X
141296,0.0,2084P0800X
141297,0.0,207Q00000X
141298,1.0,2084P0800X
141299,0.0,2084P0800X
141300,0.0,2084N0400X
141301,1.0,2084N0400X
141302,0.0,2084P0800X
141303,0.0,2084P0800X
141304,0.0,2084P0800X
141305,0.0,2255A2300X
141306,0.0,2084N0400X
141307,0.0,2084P0800X
141308,0.0,2084N0600X
141309,0.0,2084P0800X
141310,0.0,207Q00000X
141311,1.0,2084P0800X
141312,0.0,2084N0400X
141313,0.0,2084N0400X
141314,0.0,2084P0800X
141315,0.0,2084P0800X
141316,0.0,2084P0800X
141317,0.0,2084P0800X
141318,0.0,2084P0800X
141319,0.0,2084P0800X
141320,0.0,2084N0400X
141321,1.0,2084P0800X
141322,1.0,2084P0800X
141323,0.0,2084P0800X
141324,1.0,207RG0100X
141325,0.0,2084P0800X
141326,0.0,390200000X
141327,0.0,2084P0800X
141328,0.0,207Q00000X
141329,0.0,2084N0400X
141330,0.0,2084P0800X
141331,1.0,2084N0400X
141332,0.0,2084P0800X
141333,0.0,2084P0800X
141334,1.0,2084P0800X
141335,0.0,2084P0800X
141336,1.0,2084P0800X
141337,1.0,2084P0800X
141338,0.0,207Q00000X
141339,1.0,2084P0800X
141340,0.0,2084P0800X
141341,0.0,2084P0800X
141342,0.0,2084P0800X
141343,0.0,2084N0400X
141344,0.0,2084P0800X
141345,1.0,207R00000X
141346,1.0,2084P0800X
141347,0.0,207R00000X
141348,0.0,2084P0800X
141349,0.0,2084P0800X
141350,0.0,2084P0800X
141351,1.0,207T00000X
141352,0.0,2084P0800X
141353,0.0,2084P0800X
141354,0.0,2084P0800X
141355,0.0,2084P0800X
141356,0.0,2084P0800X
141357,1.0,2084N0400X
141358,1.0,2084P0800X
141359,1.0,2084P0800X
141360,1.0,2084P0800X
141361,0.0,2084P0800X
141362,1.0,2084N0400X
141363,1.0,2084N0400X
141364,1.0,2084N0400X
141365,1.0,2084P0800X
141366,0.0,2084P0800X
141367,0.0,207Q00000X
